zi,desc,pinyin,nstrokes,alias,is_radical,is_zi,is_traditional,desc_en,is_active
裍,,kun3,,裍,0,1,0,a border or band on the edge of a dress,1
阃,,kun3,,閫,0,1,0,threshold/inner appartments/woman/wife (honorific),1
困,,kun4,,困,0,1,0,to trap/to surround/hard-pressed/stranded/destitute,1
困,,kun4,,睏,0,1,0,sleepy/tired,1
廓,,kuo4,,廓,0,1,0,big/empty/open,1
拡,,kuo4,,拡,0,1,0,Japanese variant of 擴|扩,1
括,,kuo4,,括,0,1,0,to enclose/to include/also pr. [gua1],1
扩,,kuo4,,擴,0,1,0,to enlarge,1
漷,,kuo4,,漷,0,1,0,clashing of two currents,1
阔,,kuo4,,濶,0,1,0,variant of 闊|阔[kuo4],1
蛞,,kuo4,,蛞,0,1,0,snail/slug/mole cricket,1
适,,kuo4,,适,0,1,0,see 李适[Li3 Kuo4],1
阔,,kuo4,,闊,0,1,0,rich/wide/broad,1
霩,,kuo4,,霩,0,1,0,"variant of 廓, big/empty/open",1
鞹,,kuo4,,鞹,0,1,0,leather,1
髺,,kuo4,,髺,0,1,0,hair rolled up in a bun,1
啦,,la1,,啦,0,1,0,"(onom.) sound of singing, cheering etc/(phonetic)/(dialect) to chat",1
喇,,la1,,喇,0,1,0,"(onom.) sound of wind, rain etc",1
垃,,la1,,垃,0,1,0,used in 垃圾[la1 ji1]/Taiwan pr. [le4],1
拉,,la1,,拉,0,1,0,to pull/to play (a bowed instrument)/to drag/to draw/to chat/(coll.) to empty one's bowels,1
邋,,la1,,邋,0,1,0,meaningless bound form used only in 邋遢[la1 ta5],1
剌,,la2,,剌,0,1,0,to slash,1
旯,,la2,,旯,0,1,0,used in 旮旯[ga1 la2],1
砬,,la2,,砬,0,1,0,a huge boulder/a towering rock,1
磖,,la2,,磖,0,1,0,old variant of 砬[la2],1
喇,,la3,,喇,0,1,0,(phonetic),1
䗶,,la4,,䗶,0,1,0,old variant of 蠟|蜡[la4],1
剌,,la4,,剌,0,1,0,perverse/unreasonable/absurd,1
揦,,la4,,揦,0,1,0,old variant of 攋[la4],1
攋,,la4,,攋,0,1,0,to destroy/to rip/to tear open,1
楋,,la4,,楋,0,1,0,to plant trees (old),1
瘌,,la4,,瘌,0,1,0,scabies/scald-head,1
腊,,la4,,臈,0,1,0,old variant of 臘|腊[la4],1
腊,,la4,,臘,0,1,0,"ancient practice of offering sacrifices to the gods in the 12th lunar month/the 12th lunar month/(bound form) (of meat, fish etc) cured in winter, esp. in the 12th lunar month",1
落,,la4,,落,0,1,0,to leave out/to be missing/to leave behind or forget to bring/to lag or fall behind,1
蝋,,la4,,蝋,0,1,0,Japanese variant of 蠟|蜡[la4],1
蝲,,la4,,蝲,0,1,0,used in 蝲蛄[la4 gu3]/used in 蝲蝲蛄[la4 la4 gu3],1
蜡,,la4,,蠟,0,1,0,candle/wax,1
辣,,la4,,辢,0,1,0,old variant of 辣[la4],1
辣,,la4,,辣,0,1,0,"hot (spicy)/pungent/(of chili pepper, raw onions etc) to sting/to burn",1
镴,,la4,,鑞,0,1,0,solder/tin,1
鬎,,la4,,鬎,0,1,0,bald/scabby,1
啦,,la5,,啦,0,1,0,"sentence-final particle, contraction of 了啊, indicating exclamation/particle placed after each item in a list of examples",1
鞡,,la5,,鞡,0,1,0,leg warmer,1
来,,lai2,,來,0,1,0,"to come/(used as a substitute for a more specific verb)/hither (directional complement for motion toward the speaker, as in 回來|回来[hui2 lai5])/ever since (as in 自古以來|自古以来[zi4 gu3 yi3 lai2])/for the past (amount of time)/(prefix) the coming ...; the next ... (as in 來世|来世[lai2 shi4])/(between two verbs) in order to/(after a round number) approximately/(used after 得[de2] to indicate possibility, as in 談得來|谈得来[tan2 de5 lai2], or after 不[bu4] to indicate impossibility, as in 吃不來|吃不来[chi1 bu5 lai2])",1
𡥧,,lai2,,孻,0,1,0,last,1
崃,,lai2,,崍,0,1,0,name of a mountain in Sichuan,1
徕,,lai2,,徠,0,1,0,used in 招徠|招徕[zhao1 lai2],1
梾,,lai2,,棶,0,1,0,used in 棶木|梾木[lai2 mu4],1
涞,,lai2,,淶,0,1,0,brook/ripple,1
箂,,lai2,,箂,0,1,0,(bamboo),1
莱,,lai2,,萊,0,1,0,"name of weed plant (fat hen, goosefoot, pigweed etc)/Chenopodium album",1
铼,,lai2,,錸,0,1,0,rhenium (chemistry),1
騋,,lai2,,騋,0,1,0,mare,1
鯠,,lai2,,鯠,0,1,0,to confer/to bestow on an inferior/to reward,1
唻,,lai4,,唻,0,1,0,(modal particle similar to 呢[ne5] or 啦[la1]),1
濑,,lai4,,瀨,0,1,0,name of a river/rushing of water,1
瀬,,lai4,,瀬,0,1,0,Japanese variant of 瀨|濑,1
癞,,lai4,,癩,0,1,0,scabies/skin disease,1
睐,,lai4,,睞,0,1,0,to glance/to look askance at,1
籁,,lai4,,籟,0,1,0,a sound/a noise/musical pipe with 3 reeds,1
藾,,lai4,,藾,0,1,0,(fragrant labiate plant),1
赉,,lai4,,賚,0,1,0,to bestow/to confer,1
赖,,lai4,,賴,0,1,0,to depend on/to hang on in a place/bad/to renege (on promise)/to disclaim/to rat (on debts)/rascally/to blame/to put the blame on,1
赖,,lai4,,頼,0,1,0,variant of 賴|赖[lai4],1
囒,,lan2,,囒,0,1,0,"confused chatter/incomprehensible babble/variant of 讕|谰, to accuse unjustly",1
婪,,lan2,,婪,0,1,0,avaricious,1
岚,,lan2,,嵐,0,1,0,mist/name of a mountain,1
婪,,lan2,,惏,0,1,0,old variant of 婪[lan2],1
拦,,lan2,,攔,0,1,0,to block sb's path/to obstruct/to flag down (a taxi),1
斓,,lan2,,斕,0,1,0,used in 斑斕|斑斓[ban1 lan2],1
栏,,lan2,,欄,0,1,0,fence/railing/hurdle/column or box (of text or other data),1
澜,,lan2,,瀾,0,1,0,swelling water,1
篮,,lan2,,籃,0,1,0,basket (receptacle)/basket (in basketball),1
籣,,lan2,,籣,0,1,0,bow case/quiver,1
蓝,,lan2,,藍,0,1,0,blue/indigo plant,1
兰,,lan2,,蘭,0,1,0,orchid (蘭花|兰花 Cymbidium goeringii)/fragrant thoroughwort (蘭草|兰草 Eupatorium fortunei)/lily magnolia (木蘭|木兰),1
褴,,lan2,,襤,0,1,0,ragged garments,1
襕,,lan2,,襴,0,1,0,full length gown (old),1
襽,,lan2,,襽,0,1,0,old variant of 襴|襕[lan2]/brocade,1
谰,,lan2,,讕,0,1,0,to make a false charge,1
𨅬,,lan2,,躝,0,1,0,to pass/to step over/to creep/to twine round,1
镧,,lan2,,鑭,0,1,0,lanthanum (chemistry),1
阑,,lan2,,闌,0,1,0,railing/balustrade/door-screen/exhausted/late,1
㨫,,lan3,,㩜,0,1,0,variant of 擥[lan3],1
𡒄,,lan3,,壈,0,1,0,disappointed,1
懒,,lan3,,嬾,0,1,0,variant of 懶|懒[lan3],1
孄,,lan3,,孄,0,1,0,old variant of 懶|懒[lan3],1
孏,,lan3,,孏,0,1,0,old variant of 懶|懒[lan3],1
懒,,lan3,,懶,0,1,0,lazy,1
擥,,lan3,,擥,0,1,0,variant of 攬|揽[lan3],1
揽,,lan3,,攬,0,1,0,to monopolize; to seize/to take into one's arms; to embrace/to fasten (with a rope etc)/to take on (responsibility etc); to canvass,1
榄,,lan3,,欖,0,1,0,olive,1
漤,,lan3,,漤,0,1,0,to soak (fruits) in hot water or limewater to remove astringent taste/to marinate in salt etc/to pickle,1
灠,,lan3,,灠,0,1,0,variant of 漤[lan3],1
缆,,lan3,,纜,0,1,0,cable/hawser/to moor,1
罱,,lan3,,罱,0,1,0,"a kind of tool used to dredge up fish, water plants or river mud, consisting of a net attached to a pair of bamboo poles, which are used to open and close the net/to dredge with such a tool",1
覧,,lan3,,覧,0,1,0,Japanese variant of 覽|览,1
览,,lan3,,覽,0,1,0,to look at/to view/to read,1
滥,,lan4,,濫,0,1,0,overflowing/excessive/indiscriminate,1
灠,,lan4,,灠,0,1,0,variant of 濫|滥[lan4],1
燗,,lan4,,燗,0,1,0,old variant of 爛|烂[lan4],1
烂,,lan4,,爛,0,1,0,soft; mushy/well-cooked and soft/to rot; to decompose/rotten/worn out/chaotic; messy/utterly; thoroughly/crappy; bad,1
爤,,lan4,,爤,0,1,0,old variant of 爛|烂[lan4],1
啷,,lang1,,啷,0,1,0,"(onom.) bang/clank/see 哐啷, clatter",1
嫏,,lang2,,嫏,0,1,0,used in 嫏嬛[Lang2 huan2],1
廊,,lang2,,廊,0,1,0,corridor/veranda/porch,1
桹,,lang2,,桹,0,1,0,(palm),1
榔,,lang2,,榔,0,1,0,tall tree (archaic),1
狼,,lang2,,狼,0,1,0,"wolf/CL:匹[pi3],隻|只[zhi1],條|条[tiao2]",1
琅,,lang2,,琅,0,1,0,jade-like stone/clean and white/tinkling of pendants,1
琅,,lang2,,瑯,0,1,0,(gem)/tinkling of pendants,1
稂,,lang2,,稂,0,1,0,grass/weeds,1
筤,,lang2,,筤,0,1,0,young bamboo,1
螂,,lang2,,蜋,0,1,0,variant of 螂[lang2],1
螂,,lang2,,螂,0,1,0,dragonfly/mantis,1
郎,,lang2,,郎,0,1,0,(arch.) minister/official/noun prefix denoting function or status/a youth,1
郞,,lang2,,郞,0,1,0,variant of 郎[lang2],1
锒,,lang2,,鋃,0,1,0,chain/ornament,1
𨱍,,lang2,,鎯,0,1,0,large hammer,1
阆,,lang2,,閬,0,1,0,"in 閌閬|闶阆, open space in a structure",1
塱,,lang3,,塱,0,1,0,raised bank/mud wall,1
朗,,lang3,,朗,0,1,0,clear/bright,1
烺,,lang3,,烺,0,1,0,blaze/light,1
㫰,,lang4,,㫰,0,1,0,(dialect) to dry (sth) in the sun/to dry (sth) in the air,1
埌,,lang4,,埌,0,1,0,wasteland/wild,1
崀,,lang4,,崀,0,1,0,used in place names,1
浪,,lang4,,浪,0,1,0,wave/breaker/unrestrained/dissipated/to stroll/to ramble,1
莨,,lang4,,莨,0,1,0,Scopalia japonica maxin,1
蒗,,lang4,,蒗,0,1,0,(herb)/place name,1
阆,,lang4,,閬,0,1,0,lofty/high gate/empty moat,1
捞,,lao1,,撈,0,1,0,to fish up/to dredge up,1
粩,,lao1,,粩,0,1,0,"a traditional pastry of Taiwan and Fujian which is fried, then coated with maltose and rolled in sesame seeds or chopped peanuts etc/Taiwan pr. [lao3]",1
労,,lao2,,労,0,1,0,Japanese variant of 勞|劳,1
劳,,lao2,,勞,0,1,0,to toil/labor/laborer/to put sb to trouble (of doing sth)/meritorious deed/to console (Taiwan pr. [lao4] for this sense),1
哰,,lao2,,哰,0,1,0,"see 囒哰[lan2 lao2], confused talk",1
唠,,lao2,,嘮,0,1,0,to chatter,1
崂,,lao2,,嶗,0,1,0,name of a mountain in Shandong,1
牢,,lao2,,牢,0,1,0,firm/sturdy/fold (for animals)/sacrifice/prison,1
痨,,lao2,,癆,0,1,0,tuberculosis,1
窂,,lao2,,窂,0,1,0,variant of 牢[lao2],1
醪,,lao2,,醪,0,1,0,wine or liquor with sediment,1
铹,,lao2,,鐒,0,1,0,lawrencium (chemistry),1
髝,,lao2,,髝,0,1,0,see 髝髞[lao2 sao4],1
㧯,,lao3,,㧯,0,1,0,round-bottomed wicker basket/(dialect) to lift/to carry on one's shoulder,1
佬,,lao3,,佬,0,1,0,male/man (Cantonese),1
咾,,lao3,,咾,0,1,0,a noise/a sound,1
姥,,lao3,,姥,0,1,0,grandma (maternal),1
栳,,lao3,,栳,0,1,0,basket,1
潦,,lao3,,潦,0,1,0,flooded/heavy rain,1
狫,,lao3,,狫,0,1,0,name of a tribe,1
老,,lao3,,老,0,1,0,prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity/old (of people)/venerable (person)/experienced/of long standing/always/all the time/of the past/very/outdated/(of meat etc) tough,1
轑,,lao3,,轑,0,1,0,spokes,1
铑,,lao3,,銠,0,1,0,rhodium (chemistry),1
唠,,lao4,,嘮,0,1,0,to gossip/to chat (dialect),1
嫪,,lao4,,嫪,0,1,0,longing (unrequited passion),1
涝,,lao4,,澇,0,1,0,flooded,1
烙,,lao4,,烙,0,1,0,to brand/to iron/to bake (in a pan),1
络,,lao4,,絡,0,1,0,small net,1
耢,,lao4,,耮,0,1,0,a kind of farm tool (in the form of a rectangular frame) used to level the ground/to level the ground by dragging this tool,1
落,,lao4,,落,0,1,0,colloquial reading for 落[luo4] in certain compounds,1
酪,,lao4,,酪,0,1,0,curdled milk or fruit juice/also pr. [luo4],1
仂,,le4,,仂,0,1,0,surplus/tithe,1
勒,,le4,,勒,0,1,0,"to rein in/to compel/to force/to carve/to engrave/(literary) to command/to lead/bridle/(physics) abbr. for 勒克斯[le4 ke4 si1], lux",1
叻,,le4,,叻,0,1,0,(used in place names),1
扐,,le4,,扐,0,1,0,divination by straw,1
楽,,le4,,楽,0,1,0,Japanese variant of 樂|乐[le4],1
乐,,le4,,樂,0,1,0,happy/cheerful/to laugh,1
泐,,le4,,泐,0,1,0,to write,1
砳,,le4,,砳,0,1,0,rocky,1
簕,,le4,,簕,0,1,0,bound form used in 簕竹[le4 zhu2],1
艻,,le4,,艻,0,1,0,used in 蘿艻|萝艻[luo2 le4],1
阞,,le4,,阞,0,1,0,layer/vein,1
鳓,,le4,,鰳,0,1,0,Chinese herring (Ilisha elongata)/white herring/slender shad,1
了,,le5,,了,0,1,0,"(completed action marker)/(modal particle indicating change of state, situation now)/(modal particle intensifying preceding clause)",1
饹,,le5,,餎,0,1,0,see 餄餎|饸饹[he2 le5],1
勒,,lei1,,勒,0,1,0,to strap tightly/to bind,1
擂,,lei2,,擂,0,1,0,to pound (with a mortar and pestle)/to hit (a person)/to beat (a drum)/to bang on (a door)/(dialect) to scold,1
攂,,lei2,,攂,0,1,0,old variant of 擂[lei2]/to beat,1
樏,,lei2,,樏,0,1,0,(archaic) simple sedan chair for traveling in the mountains/(archaic) platter with compartments for food (also pr. [lei3]),1
檑,,lei2,,檑,0,1,0,logs rolled down in defense of city,1
欙,,lei2,,欙,0,1,0,sedan,1
畾,,lei2,,畾,0,1,0,fields divided by dikes,1
礌,,lei2,,礌,0,1,0,used in 礌石[lei2 shi2]/Taiwan pr. [lei4],1
缧,,lei2,,縲,0,1,0,(literary) thick rope used to restrain a prisoner,1
累,,lei2,,纍,0,1,0,rope/to bind together/to twist around,1
罍,,lei2,,罍,0,1,0,large earthenware wine jar,1
羸,,lei2,,羸,0,1,0,entangled/lean,1
蔂,,lei2,,蔂,0,1,0,basket for carrying earth,1
蔂,,lei2,,虆,0,1,0,to entwine/creeper; bramble/(literary) basket for carrying soil,1
镭,,lei2,,鐳,0,1,0,radium (chemistry),1
雷,,lei2,,雷,0,1,0,"thunder/(bound form) (military) mine, as in 地雷[di4 lei2] land mine/(coll.) to shock; to stun; to astound/(Tw) (coll.) spoiler/(Tw) (coll.) to reveal plot details to (sb)",1
靁,,lei2,,靁,0,1,0,old variant of 雷[lei2],1
儡,,lei3,,儡,0,1,0,to injure/puppet,1
儽,,lei3,,儽,0,1,0,"lazy/tired out, worn fatigued",1
塁,,lei3,,塁,0,1,0,Japanese variant of 壘|垒,1
垒,,lei3,,壘,0,1,0,"rampart/base (in baseball)/to build with stones, bricks etc",1
樏,,lei3,,樏,0,1,0,mountain-climbing shoes,1
磊,,lei3,,磊,0,1,0,lumpy/rock pile/uneven/fig. sincere/open and honest,1
磥,,lei3,,磥,0,1,0,a heap of stones/boulders,1
累,,lei3,,累,0,1,0,to accumulate/to involve or implicate (Taiwan pr. [lei4])/continuous/repeated,1
絫,,lei3,,絫,0,1,0,"variant of 累[lei3], to accumulate",1
耒,,lei3,,耒,0,1,0,plow,1
蕾,,lei3,,蕾,0,1,0,bud,1
藟,,lei3,,藟,0,1,0,bud/creeper/bramble,1
诔,,lei3,,誄,0,1,0,to eulogize the dead/eulogy,1
鸓,,lei3,,鸓,0,1,0,flying squirrel,1
擂,,lei4,,擂,0,1,0,(bound form) platform for a martial art contest/Taiwan pr. [lei2],1
涙,,lei4,,涙,0,1,0,Japanese variant of 淚|泪[lei4],1
泪,,lei4,,淚,0,1,0,tears,1
礧,,lei4,,礧,0,1,0,roll stone down hill/stone pile,1
累,,lei4,,累,0,1,0,tired/weary/to strain/to wear out/to work hard,1
颣,,lei4,,纇,0,1,0,flaw/knot,1
肋,,lei4,,肋,0,1,0,rib/Taiwan pr. [le4],1
酹,,lei4,,酹,0,1,0,pour out libation/sprinkle,1
类,,lei4,,類,0,1,0,kind/type/class/category/similar/like/to resemble,1
嘞,,lei5,,嘞,0,1,0,"sentence-final particle similar to 了[le5], but carrying a tone of approval",1
塄,,leng2,,塄,0,1,0,elevated bank around a field,1
崚,,leng2,,崚,0,1,0,lofty (as of mountain),1
棱,,leng2,,棱,0,1,0,square beam/variant of 稜|棱[leng2],1
楞,,leng2,,楞,0,1,0,"variant of 稜|棱[leng2], corner/square beam/edge/arris (curve formed by two surfaces meeting at an edge)/used in 楞迦[Leng2 jia1], Sri Lanka",1
棱,,leng2,,稜,0,1,0,corner/edge/arris (sharp ridge formed by two surfaces meeting at an edge)/protrusion,1
薐,,leng2,,薐,0,1,0,old name for spinach,1
冷,,leng3,,冷,0,1,0,cold,1
愣,,leng4,,愣,0,1,0,to look distracted/to stare blankly/distracted/blank/(coll.) unexpectedly/rash/rashly,1
楞,,leng4,,楞,0,1,0,variant of 愣[leng4]/to look distracted/to stare blankly/distracted/blank,1
睖,,leng4,,睖,0,1,0,to stare blankly/to glare,1
踜,,leng4,,踜,0,1,0,to stumble/to slip/to fall,1
剺,,li2,,剺,0,1,0,mark,1
劙,,li2,,劙,0,1,0,"a divide, to partition",1
厘,,li2,,厘,0,1,0,variant of 釐|厘[li2],1
喱,,li2,,喱,0,1,0,"grain (unit of weight, approx. 0.065 grams)/Taiwan pr. [li3]",1
嫠,,li2,,嫠,0,1,0,widow,1
梨,,li2,,梨,0,1,0,pear/CL:個|个[ge4],1
梩,,li2,,梩,0,1,0,basket for removing earth/spade,1
梸,,li2,,梸,0,1,0,old variant of 梨[li2],1
棃,,li2,,棃,0,1,0,"variant of 梨[li2], pear",1
樆,,li2,,樆,0,1,0,rowan or mountain ash (genus Sorbus),1
漓,,li2,,漓,0,1,0,pattering (of rain)/seep through,1
漦,,li2,,漦,0,1,0,go with current/mucus/spittle,1
漓,,li2,,灕,0,1,0,to seep through,1
犁,,li2,,犁,0,1,0,plow,1
犂,,li2,,犂,0,1,0,see 犂靬[Li2 jian1]/variant of 犁[li2],1
犛,,li2,,犛,0,1,0,black ox/yak,1
狸,,li2,,狸,0,1,0,raccoon dog/fox-like animal,1
璃,,li2,,琍,0,1,0,(phonetic character used in transliteration of foreign names)/Taiwan pr. [li4]/variant of 璃[li2],1
璃,,li2,,璃,0,1,0,colored glaze/glass,1
璃,,li2,,瓈,0,1,0,variant of 璃[li2],1
篱,,li2,,籬,0,1,0,a fence,1
缡,,li2,,縭,0,1,0,bridal veil or kerchief,1
纚,,li2,,纚,0,1,0,(literary) to bind/to fasten/rope,1
罹,,li2,,罹,0,1,0,happen to/sorrow/suffer from,1
蔾,,li2,,蔾,0,1,0,chenopodiaceae,1
藜,,li2,,藜,0,1,0,"name of weed plant (fat hen, goosefoot, pigweed etc)/Chenopodium album",1
蓠,,li2,,蘺,0,1,0,"red algae/Gracilaria, several species, some edible/Japanese ogonori/arch. used for vanilla-like herb",1
蜊,,li2,,蜊,0,1,0,clam,1
蠡,,li2,,蠡,0,1,0,calabash,1
褵,,li2,,褵,0,1,0,bride's veil or kerchief,1
狸,,li2,,貍,0,1,0,variant of 狸[li2],1
醨,,li2,,醨,0,1,0,dregs of wine,1
厘,,li2,,釐,0,1,0,one hundredth/centi-,1
离,,li2,,離,0,1,0,"to leave/to part from/to be away from/(in giving distances) from/without (sth)/independent of/one of the Eight Trigrams 八卦[ba1 gua4], symbolizing fire/☲",1
骊,,li2,,驪,0,1,0,black horse/jet steed/good horse/legendary black dragon,1
鲡,,li2,,鱺,0,1,0,eel,1
鹂,,li2,,鸝,0,1,0,Chinese oriole,1
黎,,li2,,黎,0,1,0,(literary) black/dark/many/multitude,1
黧,,li2,,黧,0,1,0,dark/sallow color,1
兣,,li2 ke4,,兣,0,1,0,centigram (old) (single-character equivalent of 釐克|厘克[li2 ke4]),1
俚,,li3,,俚,0,1,0,"rustic/vulgar/unrefined/abbr. for 俚語|俚语[li3 yu3], slang",1
哩,,li3,,哩,0,1,0,mile,1
娌,,li3,,娌,0,1,0,used in 妯娌[zhou2 li5],1
悝,,li3,,悝,0,1,0,worried/afflicted,1
李,,li3,,李,0,1,0,plum,1
浬,,li3,,浬,0,1,0,nautical mile,1
理,,li3,,理,0,1,0,texture/grain (of wood)/inner essence/intrinsic order/reason/logic/truth/science/natural science (esp. physics)/to manage/to pay attention to/to run (affairs)/to handle/to put in order/to tidy up,1
礼,,li3,,禮,0,1,0,gift/rite/ceremony/CL:份[fen4]/propriety/etiquette/courtesy,1
蠡,,li3,,蠡,0,1,0,wood-boring insect,1
里,,li3,,裏,0,1,0,variant of 裡|里[li3],1
里,,li3,,裡,0,1,0,lining/interior/inside/internal/also written 裏|里[li3],1
豊,,li3,,豊,0,1,0,ceremonial vessel/variant of 禮|礼[li3],1
逦,,li3,,邐,0,1,0,winding,1
醴,,li3,,醴,0,1,0,sweet wine,1
里,,li3,,里,0,1,0,"li, ancient measure of length, approx. 500 m/neighborhood/ancient administrative unit of 25 families/(Tw) borough, administrative unit between the township 鎮|镇[zhen4] and neighborhood 鄰|邻[lin2] levels",1
锂,,li3,,鋰,0,1,0,lithium (chemistry),1
鲤,,li3,,鯉,0,1,0,carp,1
鳢,,li3,,鱧,0,1,0,snakefish/snakehead mullet,1
瓼,,li3 wa3,,瓼,0,1,0,centiwatt (old),1
㮚,,li4,,㮚,0,1,0,old variant of 栗[li4],1
例,,li4,,例,0,1,0,example/precedent/rule/case/instance,1
俐,,li4,,俐,0,1,0,clever,1
傈,,li4,,傈,0,1,0,used in 傈僳[Li4 su4],1
俪,,li4,,儷,0,1,0,husband and wife,1
凓,,li4,,凓,0,1,0,cold/frigid,1
利,,li4,,利,0,1,0,sharp/favorable/advantage/benefit/profit/interest/to do good to/to benefit,1
力,,li4,,力,0,1,0,power/force/strength/ability/strenuously,1
励,,li4,,勵,0,1,0,to encourage/to urge,1
历,,li4,,厤,0,1,0,old variant of 曆|历[li4]/old variant of 歷|历[li4],1
厉,,li4,,厲,0,1,0,strict/severe,1
吏,,li4,,吏,0,1,0,minor government official or functionary (old),1
唎,,li4,,唎,0,1,0,(final particle)/sound/noise,1
唳,,li4,,唳,0,1,0,cry of a crane or wild goose,1
嚟,,li4,,嚟,0,1,0,used in transliteration,1
呖,,li4,,嚦,0,1,0,sound of splitting/cracking,1
坜,,li4,,壢,0,1,0,"hole, pit",1
屴,,li4,,屴,0,1,0,high mountain range,1
悧,,li4,,悧,0,1,0,smooth/active/clever/sharp,1
悷,,li4,,悷,0,1,0,sorrowful,1
栗,,li4,,慄,0,1,0,(literary) cold; chilly/(bound form) to tremble with fear,1
戻,,li4,,戻,0,1,0,Japanese variant of 戾[li4],1
戾,,li4,,戾,0,1,0,to bend/to violate/to go against/ruthless and tyrannical,1
暦,,li4,,暦,0,1,0,Japanese variant of 曆|历[li4],1
历,,li4,,曆,0,1,0,calendar,1
栃,,li4,,栃,0,1,0,"archaic variant of 櫪|枥, oak/type of tree in ancient books/stable (for horses)",1
栗,,li4,,栗,0,1,0,chestnut,1
栵,,li4,,栵,0,1,0,hedge,1
檪,,li4,,檪,0,1,0,old variant of 櫟|栎[li4],1
栎,,li4,,櫟,0,1,0,oak/Quercus serrata,1
枥,,li4,,櫪,0,1,0,type of oak/stable (for horses),1
欐,,li4,,欐,0,1,0,beam,1
历,,li4,,歴,0,1,0,old variant of 歷|历[li4],1
历,,li4,,歷,0,1,0,to experience/to undergo/to pass through/all/each/every/history,1
沴,,li4,,沴,0,1,0,miasma,1
浰,,li4,,浰,0,1,0,to attend (official functions),1
莅,,li4,,涖,0,1,0,"variant of 蒞|莅[li4], to attend",1
溧,,li4,,溧,0,1,0,name of a river,1
濿,,li4,,濿,0,1,0,variant of 砅[li4],1
沥,,li4,,瀝,0,1,0,to drip/to strain or filter/a trickle,1
猁,,li4,,猁,0,1,0,a kind of monkey,1
𬍛,,li4,,瓅,0,1,0,brilliance (pearls),1
痢,,li4,,痢,0,1,0,dysentery,1
疠,,li4,,癘,0,1,0,ulcer/plague,1
疬,,li4,,癧,0,1,0,see 瘰癧|瘰疬[luo3 li4],1
皪,,li4,,皪,0,1,0,luster (of pearls),1
盭,,li4,,盭,0,1,0,unreasonable/violent,1
砅,,li4,,砅,0,1,0,cross stream by stepping on stones,1
砺,,li4,,礪,0,1,0,grind/sandstone,1
砾,,li4,,礫,0,1,0,(bound form) gravel; small stone,1
立,,li4,,立,0,1,0,to stand/to set up/to establish/to lay down/to draw up/at once/immediately,1
笠,,li4,,笠,0,1,0,bamboo rain hat,1
篥,,li4,,篥,0,1,0,bamboos good for poles/horn,1
粒,,li4,,粒,0,1,0,"grain/granule/classifier for small round things (peas, bullets, peanuts, pills, grains etc)",1
粝,,li4,,糲,0,1,0,coarse rice,1
脷,,li4,,脷,0,1,0,(cattle) tongue (Cantonese),1
苙,,li4,,苙,0,1,0,(herb)/pigsty,1
荔,,li4,,茘,0,1,0,variant of 荔[li4],1
荔,,li4,,荔,0,1,0,litchi,1
莉,,li4,,莉,0,1,0,jasmine,1
莅,,li4,,蒞,0,1,0,to attend (an official function)/to be present/to administer/to approach (esp. as administrator),1
苈,,li4,,藶,0,1,0,Drabanemerosa hebecarpa,1
蛎,,li4,,蠣,0,1,0,oyster,1
詈,,li4,,詈,0,1,0,to curse/to scold,1
跞,,li4,,躒,0,1,0,move/walk,1
轹,,li4,,轢,0,1,0,to bully/wheel-rut,1
𫟷,,li4,,鉝,0,1,0,livermorium (chemistry)/(old) (Italian) lira (loanword)/(archaic) type of food vessel used in Funan 扶南[Fu2 nan2],1
隶,,li4,,隷,0,1,0,variant of 隸|隶[li4],1
隶,,li4,,隸,0,1,0,(bound form) a person in servitude; low-ranking subordinate/(bound form) to be subordinate to/(bound form) clerical script (the style of characters intermediate between ancient seal and modern regular characters),1
雳,,li4,,靂,0,1,0,clap of thunder,1
鬁,,li4,,鬁,0,1,0,bald/scabby,1
鬲,,li4,,鬲,0,1,0,ancient ceramic three-legged vessel used for cooking with cord markings on the outside and hollow legs,1
鴗,,li4,,鴗,0,1,0,Alcedo bengalensis,1
丽,,li4,,麗,0,1,0,beautiful,1
哩,,li5,,哩,0,1,0,(modal final particle similar to 呢[ne5] or 啦[la5]),1
唎,,li5,,唎,0,1,0,variant of 哩[li5],1
俩,,lia3,,倆,0,1,0,two (colloquial equivalent of 兩個|两个)/both/some,1
廉,,lian2,,㢘,0,1,0,old variant of 廉[lian2],1
